date,store_id,product_id,quantity_on_hand
2025-07-28,ST02,P025,486
2025-07-28,ST02,P026,274
2025-07-28,ST02,P027,314
2025-07-28,ST02,P028,397
2025-07-28,ST02,P029,115
2025-07-28,ST02,P030,274
2025-07-28,ST03,P001,360
2025-07-28,ST03,P002,249
2025-07-28,ST03,P003,192
2025-07-28,ST03,P004,307
2025-07-28,ST03,P005,354
2025-07-28,ST03,P006,67
2025-07-28,ST03,P007,209
2025-07-28,ST03,P008,195
2025-07-28,ST03,P009,269
2025-07-28,ST03,P010,380
2025-07-28,ST03,P011,337
2025-07-28,ST03,P012,205
2025-07-28,ST03,P013,179
2025-07-28,ST03,P014,323
2025-07-28,ST03,P015,356
2025-07-28,ST03,P016,339
2025-07-28,ST03,P017,295
2025-07-28,ST03,P018,298
2025-07-28,ST03,P019,154
2025-07-28,ST03,P020,67
2025-07-28,ST03,P021,406
2025-07-28,ST03,P022,319
2025-07-28,ST03,P023,148
2025-07-28,ST03,P024,412
2025-07-28,ST03,P025,398
2025-07-28,ST03,P026,124
2025-07-28,ST03,P027,308
2025-07-28,ST03,P028,311
2025-07-28,ST03,P029,194
2025-07-28,ST03,P030,110
2025-07-28,ST04,P001,339
2025-07-28,ST04,P002,395
2025-07-28,ST04,P003,256
2025-07-28,ST04,P004,297
2025-07-28,ST04,P005,276
2025-07-28,ST04,P006,103
2025-07-28,ST04,P007,257
2025-07-28,ST04,P008,90
2025-07-28,ST04,P009,372
2025-07-28,ST04,P010,270
2025-07-28,ST04,P011,275
2025-07-28,ST04,P012,138
2025-07-28,ST04,P013,363
2025-07-28,ST04,P014,403
2025-07-28,ST04,P015,290
2025-07-28,ST04,P016,199
2025-07-28,ST04,P017,356
2025-07-28,ST04,P018,325
2025-07-28,ST04,P019,160
2025-07-28,ST04,P020,271
2025-07-28,ST04,P021,163
2025-07-28,ST04,P022,261
2025-07-28,ST04,P023,329
2025-07-28,ST04,P024,81
2025-07-28,ST04,P025,109
2025-07-28,ST04,P026,124
2025-07-28,ST04,P027,86
2025-07-28,ST04,P028,101
2025-07-28,ST04,P029,402
2025-07-28,ST04,P030,358
2025-07-28,ST05,P001,382
2025-07-28,ST05,P002,265
2025-07-28,ST05,P003,439
2025-07-28,ST05,P004,289
2025-07-28,ST05,P005,72
2025-07-28,ST05,P006,301
2025-07-28,ST05,P007,171
2025-07-28,ST05,P008,230
2025-07-28,ST05,P009,210
2025-07-28,ST05,P010,100
2025-07-28,ST05,P011,52
2025-07-28,ST05,P012,199
2025-07-28,ST05,P013,249
2025-07-28,ST05,P014,460
2025-07-28,ST05,P015,280
2025-07-28,ST05,P016,124
2025-07-28,ST05,P017,238
2025-07-28,ST05,P018,241
2025-07-28,ST05,P019,212
2025-07-28,ST05,P020,400
2025-07-28,ST05,P021,218
2025-07-28,ST05,P022,250
2025-07-28,ST05,P023,183
2025-07-28,ST05,P024,426
2025-07-28,ST05,P025,67
2025-07-28,ST05,P026,336
2025-07-28,ST05,P027,317
2025-07-28,ST05,P028,236
2025-07-28,ST05,P029,248
2025-07-28,ST05,P030,387
2025-07-29,ST01,P001,330
2025-07-29,ST01,P002,70
2025-07-29,ST01,P003,254
2025-07-29,ST01,P004,393
2025-07-29,ST01,P005,408
2025-07-29,ST01,P006,397
2025-07-29,ST01,P007,245
2025-07-29,ST01,P008,87
2025-07-29,ST01,P009,414
2025-07-29,ST01,P010,464
2025-07-29,ST01,P011,328
2025-07-29,ST01,P012,44
2025-07-29,ST01,P013,282
2025-07-29,ST01,P014,149
2025-07-29,ST01,P015,134
2025-07-29,ST01,P016,403
2025-07-29,ST01,P017,98
2025-07-29,ST01,P018,166
2025-07-29,ST01,P019,335
2025-07-29,ST01,P020,288
2025-07-29,ST01,P021,170
2025-07-29,ST01,P022,434
2025-07-29,ST01,P023,338
2025-07-29,ST01,P024,228
2025-07-29,ST01,P025,62
2025-07-29,ST01,P026,197
2025-07-29,ST01,P027,363
2025-07-29,ST01,P028,287
2025-07-29,ST01,P029,322
2025-07-29,ST01,P030,171
2025-07-29,ST02,P001,127
2025-07-29,ST02,P002,345
2025-07-29,ST02,P003,182
2025-07-29,ST02,P004,158
2025-07-29,ST02,P005,418
2025-07-29,ST02,P006,55
2025-07-29,ST02,P007,186
2025-07-29,ST02,P008,128
2025-07-29,ST02,P009,296
2025-07-29,ST02,P010,389
2025-07-29,ST02,P011,268
2025-07-29,ST02,P012,422
2025-07-29,ST02,P013,70
2025-07-29,ST02,P014,155
2025-07-29,ST02,P015,189
2025-07-29,ST02,P016,350
2025-07-29,ST02,P017,299
2025-07-29,ST02,P018,140
2025-07-29,ST02,P019,131
2025-07-29,ST02,P020,401
2025-07-29,ST02,P021,214
2025-07-29,ST02,P022,468
2025-07-29,ST02,P023,183
2025-07-29,ST02,P024,170
2025-07-29,ST02,P025,483
2025-07-29,ST02,P026,269
2025-07-29,ST02,P027,307
2025-07-29,ST02,P028,394
2025-07-29,ST02,P029,105
2025-07-29,ST02,P030,269
2025-07-29,ST03,P001,358
2025-07-29,ST03,P002,241
2025-07-29,ST03,P003,184
2025-07-29,ST03,P004,304
2025-07-29,ST03,P005,349
2025-07-29,ST03,P006,56
2025-07-29,ST03,P007,203
2025-07-29,ST03,P008,189
2025-07-29,ST03,P009,267
2025-07-29,ST03,P010,377
2025-07-29,ST03,P011,334
2025-07-29,ST03,P012,203
2025-07-29,ST03,P013,174
2025-07-29,ST03,P014,318
2025-07-29,ST03,P015,353
2025-07-29,ST03,P016,336
2025-07-29,ST03,P017,290
2025-07-29,ST03,P018,294
2025-07-29,ST03,P019,142
2025-07-29,ST03,P020,61
2025-07-29,ST03,P021,404
2025-07-29,ST03,P022,318
2025-07-29,ST03,P023,138
2025-07-29,ST03,P024,409
2025-07-29,ST03,P025,395
2025-07-29,ST03,P026,114
2025-07-29,ST03,P027,305
2025-07-29,ST03,P028,305
2025-07-29,ST03,P029,183
2025-07-29,ST03,P030,103
2025-07-29,ST04,P001,335
2025-07-29,ST04,P002,392
2025-07-29,ST04,P003,251
2025-07-29,ST04,P004,293
2025-07-29,ST04,P005,271
2025-07-29,ST04,P006,95
2025-07-29,ST04,P007,250
2025-07-29,ST04,P008,84
2025-07-29,ST04,P009,371
2025-07-29,ST04,P010,265
2025-07-29,ST04,P011,269
2025-07-29,ST04,P012,131
2025-07-29,ST04,P013,360
2025-07-29,ST04,P014,400
2025-07-29,ST04,P015,282
2025-07-29,ST04,P016,195
2025-07-29,ST04,P017,353
2025-07-29,ST04,P018,321
2025-07-29,ST04,P019,154
2025-07-29,ST04,P020,267
2025-07-29,ST04,P021,157
2025-07-29,ST04,P022,256
2025-07-29,ST04,P023,326
2025-07-29,ST04,P024,70
2025-07-29,ST04,P025,105
2025-07-29,ST04,P026,116
2025-07-29,ST04,P027,77
2025-07-29,ST04,P028,95
2025-07-29,ST04,P029,399
2025-07-29,ST04,P030,352
2025-07-29,ST05,P001,378
2025-07-29,ST05,P002,258
2025-07-29,ST05,P003,437
2025-07-29,ST05,P004,284
2025-07-29,ST05,P005,62
2025-07-29,ST05,P006,297
2025-07-29,ST05,P007,162
2025-07-29,ST05,P008,226
2025-07-29,ST05,P009,204
2025-07-29,ST05,P010,95
2025-07-29,ST05,P011,41
2025-07-29,ST05,P012,192
2025-07-29,ST05,P013,241
2025-07-29,ST05,P014,458
2025-07-29,ST05,P015,275
2025-07-29,ST05,P016,116
2025-07-29,ST05,P017,232
2025-07-29,ST05,P018,234
2025-07-29,ST05,P019,205
2025-07-29,ST05,P020,398
2025-07-29,ST05,P021,212
2025-07-29,ST05,P022,246
2025-07-29,ST05,P023,175
2025-07-29,ST05,P024,425
2025-07-29,ST05,P025,59
2025-07-29,ST05,P026,334
2025-07-29,ST05,P027,313
2025-07-29,ST05,P028,229
2025-07-29,ST05,P029,244
2025-07-29,ST05,P030,384
2025-07-30,ST01,P001,327
2025-07-30,ST01,P002,60
2025-07-30,ST01,P003,248
2025-07-30,ST01,P004,390
2025-07-30,ST01,P005,405
2025-07-30,ST01,P006,395
2025-07-30,ST01,P007,242
2025-07-30,ST01,P008,78
2025-07-30,ST01,P009,410
2025-07-30,ST01,P010,462
2025-07-30,ST01,P011,327
2025-07-30,ST01,P012,36
2025-07-30,ST01,P013,279
2025-07-30,ST01,P014,139
2025-07-30,ST01,P015,129
2025-07-30,ST01,P016,401
2025-07-30,ST01,P017,90
2025-07-30,ST01,P018,159
2025-07-30,ST01,P019,327
2025-07-30,ST01,P020,284
2025-07-30,ST01,P021,165
2025-07-30,ST01,P022,432
2025-07-30,ST01,P023,332
2025-07-30,ST01,P024,222
2025-07-30,ST01,P025,59
2025-07-30,ST01,P026,186
2025-07-30,ST01,P027,361
2025-07-30,ST01,P028,281
2025-07-30,ST01,P029,319
2025-07-30,ST01,P030,159
2025-07-30,ST02,P001,120
2025-07-30,ST02,P002,341
2025-07-30,ST02,P003,174
2025-07-30,ST02,P004,153
2025-07-30,ST02,P005,415
2025-07-30,ST02,P006,35
2025-07-30,ST02,P007,178
2025-07-30,ST02,P008,122
2025-07-30,ST02,P009,291
2025-07-30,ST02,P010,387
2025-07-30,ST02,P011,266
2025-07-30,ST02,P012,420
2025-07-30,ST02,P013,58
2025-07-30,ST02,P014,147
2025-07-30,ST02,P015,178
2025-07-30,ST02,P016,345
2025-07-30,ST02,P017,298
2025-07-30,ST02,P018,131
2025-07-30,ST02,P019,124
2025-07-30,ST02,P020,399
2025-07-30,ST02,P021,207
2025-07-30,ST02,P022,466
2025-07-30,ST02,P023,177
2025-07-30,ST02,P024,162
2025-07-30,ST02,P025,480
2025-07-30,ST02,P026,263
2025-07-30,ST02,P027,301
2025-07-30,ST02,P028,391
2025-07-30,ST02,P029,97
2025-07-30,ST02,P030,263
2025-07-30,ST03,P001,354
2025-07-30,ST03,P002,235
2025-07-30,ST03,P003,172
2025-07-30,ST03,P004,301
2025-07-30,ST03,P005,345
2025-07-30,ST03,P006,45
2025-07-30,ST03,P007,195
2025-07-30,ST03,P008,185
2025-07-30,ST03,P009,260
2025-07-30,ST03,P010,374
2025-07-30,ST03,P011,328
2025-07-30,ST03,P012,198
2025-07-30,ST03,P013,169
2025-07-30,ST03,P014,315
2025-07-30,ST03,P015,349
2025-07-30,ST03,P016,334
2025-07-30,ST03,P017,281
2025-07-30,ST03,P018,291
2025-07-30,ST03,P019,131
2025-07-30,ST03,P020,54
2025-07-30,ST03,P021,402
2025-07-30,ST03,P022,314
2025-07-30,ST03,P023,132
2025-07-30,ST03,P024,406
2025-07-30,ST03,P025,393
2025-07-30,ST03,P026,108
2025-07-30,ST03,P027,298
2025-07-30,ST03,P028,301
2025-07-30,ST03,P029,179
2025-07-30,ST03,P030,95
2025-07-30,ST04,P001,331
2025-07-30,ST04,P002,390
2025-07-30,ST04,P003,249
2025-07-30,ST04,P004,288
2025-07-30,ST04,P005,265
2025-07-30,ST04,P006,88
2025-07-30,ST04,P007,244
2025-07-30,ST04,P008,76
2025-07-30,ST04,P009,370
2025-07-30,ST04,P010,263
2025-07-30,ST04,P011,265
2025-07-30,ST04,P012,121
2025-07-30,ST04,P013,357
2025-07-30,ST04,P014,398
2025-07-30,ST04,P015,278
2025-07-30,ST04,P016,195
2025-07-30,ST04,P017,353
2025-07-30,ST04,P018,318
2025-07-30,ST04,P019,148
2025-07-30,ST04,P020,263
2025-07-30,ST04,P021,149
2025-07-30,ST04,P022,252
2025-07-30,ST04,P023,324
2025-07-30,ST04,P024,59
2025-07-30,ST04,P025,101
2025-07-30,ST04,P026,112
2025-07-30,ST04,P027,65
2025-07-30,ST04,P028,86
2025-07-30,ST04,P029,397
2025-07-30,ST04,P030,348
2025-07-30,ST05,P001,374
2025-07-30,ST05,P002,254
2025-07-30,ST05,P003,434
2025-07-30,ST05,P004,280
2025-07-30,ST05,P005,52
2025-07-30,ST05,P006,294
2025-07-30,ST05,P007,151
2025-07-30,ST05,P008,221
2025-07-30,ST05,P009,200
2025-07-30,ST05,P010,81
2025-07-30,ST05,P011,30
2025-07-30,ST05,P012,190
2025-07-30,ST05,P013,236
2025-07-30,ST05,P014,455
2025-07-30,ST05,P015,271
2025-07-30,ST05,P016,105
2025-07-30,ST05,P017,224
2025-07-30,ST05,P018,228
2025-07-30,ST05,P019,198
2025-07-30,ST05,P020,396
2025-07-30,ST05,P021,207
2025-07-30,ST05,P022,242
2025-07-30,ST05,P023,161
2025-07-30,ST05,P024,423
2025-07-30,ST05,P025,50
2025-07-30,ST05,P026,333
2025-07-30,ST05,P027,308
2025-07-30,ST05,P028,225
2025-07-30,ST05,P029,235
2025-07-30,ST05,P030,381
2025-07-31,ST01,P001,324
2025-07-31,ST01,P002,49
2025-07-31,ST01,P003,245
2025-07-31,ST01,P004,387
2025-07-31,ST01,P005,403
2025-07-31,ST01,P006,393
2025-07-31,ST01,P007,238
2025-07-31,ST01,P008,71
2025-07-31,ST01,P009,406
2025-07-31,ST01,P010,460
2025-07-31,ST01,P011,324
2025-07-31,ST01,P012,26
2025-07-31,ST01,P013,270
2025-07-31,ST01,P014,136
2025-07-31,ST01,P015,115
2025-07-31,ST01,P016,399
2025-07-31,ST01,P017,80
2025-07-31,ST01,P018,151
2025-07-31,ST01,P019,322
2025-07-31,ST01,P020,282
2025-07-31,ST01,P021,158
2025-07-31,ST01,P022,429
2025-07-31,ST01,P023,329
2025-07-31,ST01,P024,216
2025-07-31,ST01,P025,49
2025-07-31,ST01,P026,179
2025-07-31,ST01,P027,356
2025-07-31,ST01,P028,277
2025-07-31,ST01,P029,317
2025-07-31,ST01,P030,148
2025-07-31,ST02,P001,116
2025-07-31,ST02,P002,338
2025-07-31,ST02,P003,167
2025-07-31,ST02,P004,146
2025-07-31,ST02,P005,411
2025-07-31,ST02,P006,64
2025-07-31,ST02,P007,172
2025-07-31,ST02,P008,116
2025-07-31,ST02,P009,286
2025-07-31,ST02,P010,385
2025-07-31,ST02,P011,261
2025-07-31,ST02,P012,418
2025-07-31,ST02,P013,50
2025-07-31,ST02,P014,142
2025-07-31,ST02,P015,170
2025-07-31,ST02,P016,341
2025-07-31,ST02,P017,296
2025-07-31,ST02,P018,121
2025-07-31,ST02,P019,117
2025-07-31,ST02,P020,397
2025-07-31,ST02,P021,200
2025-07-31,ST02,P022,464
2025-07-31,ST02,P023,174
2025-07-31,ST02,P024,151
2025-07-31,ST02,P025,478
2025-07-31,ST02,P026,257
2025-07-31,ST02,P027,296
2025-07-31,ST02,P028,387
2025-07-31,ST02,P029,85
2025-07-31,ST02,P030,261
2025-07-31,ST03,P001,351
2025-07-31,ST03,P002,231
2025-07-31,ST03,P003,166
2025-07-31,ST03,P004,298
2025-07-31,ST03,P005,340
2025-07-31,ST03,P006,35
2025-07-31,ST03,P007,190
2025-07-31,ST03,P008,178
2025-07-31,ST03,P009,253
2025-07-31,ST03,P010,372
2025-07-31,ST03,P011,325
2025-07-31,ST03,P012,195
2025-07-31,ST03,P013,163
2025-07-31,ST03,P014,312
2025-07-31,ST03,P015,345
2025-07-31,ST03,P016,332
2025-07-31,ST03,P017,275
2025-07-31,ST03,P018,288
2025-07-31,ST03,P019,124
2025-07-31,ST03,P020,44
2025-07-31,ST03,P021,401
2025-07-31,ST03,P022,310
2025-07-31,ST03,P023,124
2025-07-31,ST03,P024,402
2025-07-31,ST03,P025,391
2025-07-31,ST03,P026,96
2025-07-31,ST03,P027,292
2025-07-31,ST03,P028,296
2025-07-31,ST03,P029,171
2025-07-31,ST03,P030,90
2025-07-31,ST04,P001,327
2025-07-31,ST04,P002,387
2025-07-31,ST04,P003,245
2025-07-31,ST04,P004,284
2025-07-31,ST04,P005,256
2025-07-31,ST04,P006,81
2025-07-31,ST04,P007,238
2025-07-31,ST04,P008,71
2025-07-31,ST04,P009,368
2025-07-31,ST04,P010,258
2025-07-31,ST04,P011,262
2025-07-31,ST04,P012,113
2025-07-31,ST04,P013,353
2025-07-31,ST04,P014,395
2025-07-31,ST04,P015,272
2025-07-31,ST04,P016,191
2025-07-31,ST04,P017,350
2025-07-31,ST04,P018,315
2025-07-31,ST04,P019,144
2025-07-31,ST04,P020,257
2025-07-31,ST04,P021,139
2025-07-31,ST04,P022,245
2025-07-31,ST04,P023,322
2025-07-31,ST04,P024,50
2025-07-31,ST04,P025,92
2025-07-31,ST04,P026,96
2025-07-31,ST04,P027,59
2025-07-31,ST04,P028,77
2025-07-31,ST04,P029,394
2025-07-31,ST04,P030,342
2025-07-31,ST05,P001,372
2025-07-31,ST05,P002,247
2025-07-31,ST05,P003,431
2025-07-31,ST05,P004,276
2025-07-31,ST05,P005,38
2025-07-31,ST05,P006,290
2025-07-31,ST05,P007,139
2025-07-31,ST05,P008,216
2025-07-31,ST05,P009,198
2025-07-31,ST05,P010,72
2025-07-31,ST05,P011,22
2025-07-31,ST05,P012,187
2025-07-31,ST05,P013,231
2025-07-31,ST05,P014,452
2025-07-31,ST05,P015,268
2025-07-31,ST05,P016,94
2025-07-31,ST05,P017,221
2025-07-31,ST05,P018,223
2025-07-31,ST05,P019,190
2025-07-31,ST05,P020,394
2025-07-31,ST05,P021,202
2025-07-31,ST05,P022,236
2025-07-31,ST05,P023,156
2025-07-31,ST05,P024,421
2025-07-31,ST05,P025,45
2025-07-31,ST05,P026,330
2025-07-31,ST05,P027,305
2025-07-31,ST05,P028,221
2025-07-31,ST05,P029,229
2025-07-31,ST05,P030,376
2025-08-01,ST01,P001,319
2025-08-01,ST01,P002,42
2025-08-01,ST01,P003,237
2025-08-01,ST01,P004,385
2025-08-01,ST01,P005,401
2025-08-01,ST01,P006,390
2025-08-01,ST01,P007,233
2025-08-01,ST01,P008,65
2025-08-01,ST01,P009,404
2025-08-01,ST01,P010,458
2025-08-01,ST01,P011,319
2025-08-01,ST01,P012,76
2025-08-01,ST01,P013,268
2025-08-01,ST01,P014,127
2025-08-01,ST01,P015,109
2025-08-01,ST01,P016,398
2025-08-01,ST01,P017,72
2025-08-01,ST01,P018,141
2025-08-01,ST01,P019,317
2025-08-01,ST01,P020,279
2025-08-01,ST01,P021,149
2025-08-01,ST01,P022,428
2025-08-01,ST01,P023,326
2025-08-01,ST01,P024,209
2025-08-01,ST01,P025,46
2025-08-01,ST01,P026,170
2025-08-01,ST01,P027,354
2025-08-01,ST01,P028,274
2025-08-01,ST01,P029,316
2025-08-01,ST01,P030,136
2025-08-01,ST02,P001,107
2025-08-01,ST02,P002,336
2025-08-01,ST02,P003,161
2025-08-01,ST02,P004,137
2025-08-01,ST02,P005,409
2025-08-01,ST02,P006,35
2025-08-01,ST02,P007,164
2025-08-01,ST02,P008,110
2025-08-01,ST02,P009,277
2025-08-01,ST02,P010,383
2025-08-01,ST02,P011,257
2025-08-01,ST02,P012,416
2025-08-01,ST02,P013,40
2025-08-01,ST02,P014,138
2025-08-01,ST02,P015,166
2025-08-01,ST02,P016,337
2025-08-01,ST02,P017,294
2025-08-01,ST02,P018,112
2025-08-01,ST02,P019,111
2025-08-01,ST02,P020,395
2025-08-01,ST02,P021,196
2025-08-01,ST02,P022,462
2025-08-01,ST02,P023,168
2025-08-01,ST02,P024,145
2025-08-01,ST02,P025,474
2025-08-01,ST02,P026,251
2025-08-01,ST02,P027,294
2025-08-01,ST02,P028,382
2025-08-01,ST02,P029,80
2025-08-01,ST02,P030,255
2025-08-01,ST03,P001,349
2025-08-01,ST03,P002,225
2025-08-01,ST03,P003,158
2025-08-01,ST03,P004,294
2025-08-01,ST03,P005,336
2025-08-01,ST03,P006,27
2025-08-01,ST03,P007,182
2025-08-01,ST03,P008,172
2025-08-01,ST03,P009,250
2025-08-01,ST03,P010,369
2025-08-01,ST03,P011,320
2025-08-01,ST03,P012,192
2025-08-01,ST03,P013,156
2025-08-01,ST03,P014,308
2025-08-01,ST03,P015,342
2025-08-01,ST03,P016,330
2025-08-01,ST03,P017,266
2025-08-01,ST03,P018,285
2025-08-01,ST03,P019,114
2025-08-01,ST03,P020,33
2025-08-01,ST03,P021,401
2025-08-01,ST03,P022,307
2025-08-01,ST03,P023,118
2025-08-01,ST03,P024,399
2025-08-01,ST03,P025,389
2025-08-01,ST03,P026,95
2025-08-01,ST03,P027,288
2025-08-01,ST03,P028,293
2025-08-01,ST03,P029,162
2025-08-01,ST03,P030,79
2025-08-01,ST04,P001,324
2025-08-01,ST04,P002,384
2025-08-01,ST04,P003,239
2025-08-01,ST04,P004,281
2025-08-01,ST04,P005,250
2025-08-01,ST04,P006,76
2025-08-01,ST04,P007,231
2025-08-01,ST04,P008,61
2025-08-01,ST04,P009,365
2025-08-01,ST04,P010,253
2025-08-01,ST04,P011,254
2025-08-01,ST04,P012,104
2025-08-01,ST04,P013,349
2025-08-01,ST04,P014,392
2025-08-01,ST04,P015,266
2025-08-01,ST04,P016,187
2025-08-01,ST04,P017,346
2025-08-01,ST04,P018,311
2025-08-01,ST04,P019,135
2025-08-01,ST04,P020,252
2025-08-01,ST04,P021,128
2025-08-01,ST04,P022,242
2025-08-01,ST04,P023,320
2025-08-01,ST04,P024,40
2025-08-01,ST04,P025,84
2025-08-01,ST04,P026,90
2025-08-01,ST04,P027,54
2025-08-01,ST04,P028,69
2025-08-01,ST04,P029,391
2025-08-01,ST04,P030,335
2025-08-01,ST05,P001,368
2025-08-01,ST05,P002,244
2025-08-01,ST05,P003,429
2025-08-01,ST05,P004,271
2025-08-01,ST05,P005,31
2025-08-01,ST05,P006,284
2025-08-01,ST05,P007,133
2025-08-01,ST05,P008,213
2025-08-01,ST05,P009,193
2025-08-01,ST05,P010,64
2025-08-01,ST05,P011,83
2025-08-01,ST05,P012,180
2025-08-01,ST05,P013,224
2025-08-01,ST05,P014,449
2025-08-01,ST05,P015,265
2025-08-01,ST05,P016,86
2025-08-01,ST05,P017,213
2025-08-01,ST05,P018,216
2025-08-01,ST05,P019,185
2025-08-01,ST05,P020,392
2025-08-01,ST05,P021,196
2025-08-01,ST05,P022,232
2025-08-01,ST05,P023,151
2025-08-01,ST05,P024,417
2025-08-01,ST05,P025,35
2025-08-01,ST05,P026,328
2025-08-01,ST05,P027,301
2025-08-01,ST05,P028,214
2025-08-01,ST05,P029,221
2025-08-01,ST05,P030,372
2025-08-02,ST01,P001,316
2025-08-02,ST01,P002,32
2025-08-02,ST01,P003,232
2025-08-02,ST01,P004,384
2025-08-02,ST01,P005,400
2025-08-02,ST01,P006,387
2025-08-02,ST01,P007,231
2025-08-02,ST01,P008,55
2025-08-02,ST01,P009,398
2025-08-02,ST01,P010,456
2025-08-02,ST01,P011,314
2025-08-02,ST01,P012,62
2025-08-02,ST01,P013,263
2025-08-02,ST01,P014,125
2025-08-02,ST01,P015,98
2025-08-02,ST01,P016,396
2025-08-02,ST01,P017,66
2025-08-02,ST01,P018,135
2025-08-02,ST01,P019,311
2025-08-02,ST01,P020,274
2025-08-02,ST01,P021,145
2025-08-02,ST01,P022,425
2025-08-02,ST01,P023,322
2025-08-02,ST01,P024,205
2025-08-02,ST01,P025,38
2025-08-02,ST01,P026,161
2025-08-02,ST01,P027,351
2025-08-02,ST01,P028,268
2025-08-02,ST01,P029,314
2025-08-02,ST01,P030,123
2025-08-02,ST02,P001,98
2025-08-02,ST02,P002,333
2025-08-02,ST02,P003,151
2025-08-02,ST02,P004,134
2025-08-02,ST02,P005,406
2025-08-02,ST02,P006,79
2025-08-02,ST02,P007,157
2025-08-02,ST02,P008,105
2025-08-02,ST02,P009,270
2025-08-02,ST02,P010,382
2025-08-02,ST02,P011,252
2025-08-02,ST02,P012,414
2025-08-02,ST02,P013,34
2025-08-02,ST02,P014,126
2025-08-02,ST02,P015,159
2025-08-02,ST02,P016,333
2025-08-02,ST02,P017,292
2025-08-02,ST02,P018,106
2025-08-02,ST02,P019,102
2025-08-02,ST02,P020,393
2025-08-02,ST02,P021,191
2025-08-02,ST02,P022,460
2025-08-02,ST02,P023,162
2025-08-02,ST02,P024,136
2025-08-02,ST02,P025,471
2025-08-02,ST02,P026,249
2025-08-02,ST02,P027,290
2025-08-02,ST02,P028,379
2025-08-02,ST02,P029,74
2025-08-02,ST02,P030,251
2025-08-02,ST03,P001,345
2025-08-02,ST03,P002,219
2025-08-02,ST03,P003,154
2025-08-02,ST03,P004,292
2025-08-02,ST03,P005,332
2025-08-02,ST03,P006,90
2025-08-02,ST03,P007,178
2025-08-02,ST03,P008,166
2025-08-02,ST03,P009,245
2025-08-02,ST03,P010,366
2025-08-02,ST03,P011,316
2025-08-02,ST03,P012,186
2025-08-02,ST03,P013,155
2025-08-02,ST03,P014,305
2025-08-02,ST03,P015,339
2025-08-02,ST03,P016,328
2025-08-02,ST03,P017,259
2025-08-02,ST03,P018,281
2025-08-02,ST03,P019,108
2025-08-02,ST03,P020,71
2025-08-02,ST03,P021,398
2025-08-02,ST03,P022,304
2025-08-02,ST03,P023,112
2025-08-02,ST03,P024,396
2025-08-02,ST03,P025,387
2025-08-02,ST03,P026,86
2025-08-02,ST03,P027,282
2025-08-02,ST03,P028,288
2025-08-02,ST03,P029,157
2025-08-02,ST03,P030,72
2025-08-02,ST04,P001,321
2025-08-02,ST04,P002,382
2025-08-02,ST04,P003,237
2025-08-02,ST04,P004,276
2025-08-02,ST04,P005,246
2025-08-02,ST04,P006,68
2025-08-02,ST04,P007,225
2025-08-02,ST04,P008,50
2025-08-02,ST04,P009,362
2025-08-02,ST04,P010,247
2025-08-02,ST04,P011,250
2025-08-02,ST04,P012,96
2025-08-02,ST04,P013,347
2025-08-02,ST04,P014,387
2025-08-02,ST04,P015,263
2025-08-02,ST04,P016,182
2025-08-02,ST04,P017,341
2025-08-02,ST04,P018,309
2025-08-02,ST04,P019,125
2025-08-02,ST04,P020,247
2025-08-02,ST04,P021,119
2025-08-02,ST04,P022,233
2025-08-02,ST04,P023,317
2025-08-02,ST04,P024,24
2025-08-02,ST04,P025,74
2025-08-02,ST04,P026,84
2025-08-02,ST04,P027,45
2025-08-02,ST04,P028,60
2025-08-02,ST04,P029,388
2025-08-02,ST04,P030,333
2025-08-02,ST05,P001,364
2025-08-02,ST05,P002,241
2025-08-02,ST05,P003,426
2025-08-02,ST05,P004,267
2025-08-02,ST05,P005,17
2025-08-02,ST05,P006,280
2025-08-02,ST05,P007,125
2025-08-02,ST05,P008,208
2025-08-02,ST05,P009,189
2025-08-02,ST05,P010,53
2025-08-02,ST05,P011,76
2025-08-02,ST05,P012,177
2025-08-02,ST05,P013,219
2025-08-02,ST05,P014,445
2025-08-02,ST05,P015,260
2025-08-02,ST05,P016,79
2025-08-02,ST05,P017,206
2025-08-02,ST05,P018,209
2025-08-02,ST05,P019,176
2025-08-02,ST05,P020,389
2025-08-02,ST05,P021,188
2025-08-02,ST05,P022,229
2025-08-02,ST05,P023,145
2025-08-02,ST05,P024,415
2025-08-02,ST05,P025,28
2025-08-02,ST05,P026,326
2025-08-02,ST05,P027,299
2025-08-02,ST05,P028,208
2025-08-02,ST05,P029,215
2025-08-02,ST05,P030,367
2025-08-03,ST01,P001,392
2025-08-03,ST01,P002,71
2025-08-03,ST01,P003,272
2025-08-03,ST01,P004,454
2025-08-03,ST01,P005,473
2025-08-03,ST01,P006,420
2025-08-03,ST01,P007,266
2025-08-03,ST01,P008,76
2025-08-03,ST01,P009,448
2025-08-03,ST01,P010,497
2025-08-03,ST01,P011,378
2025-08-03,ST01,P012,131
2025-08-03,ST01,P013,339
2025-08-03,ST01,P014,166
2025-08-03,ST01,P015,153
2025-08-03,ST01,P016,431
2025-08-03,ST01,P017,111
2025-08-03,ST01,P018,183
2025-08-03,ST01,P019,364
2025-08-03,ST01,P020,313
2025-08-03,ST01,P021,185
2025-08-03,ST01,P022,480
2025-08-03,ST01,P023,383
2025-08-03,ST01,P024,270
2025-08-03,ST01,P025,63
2025-08-03,ST01,P026,228
2025-08-03,ST01,P027,406
